lifetime_ns,chargino_mass,SR1,SR2,SR3,SR4,SR5,SR6,SR7,SR8,SR9,SR10,SR11,SR12,SR13,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR21,SR22,SR23,SR24,SR25,SR26,SR27,SR28,SR29,SR30,SR31,SR32,SR33,SR34,SR35,SR36,SR37,SR38,SR39,SR40,SR41,SR42,SR43,SR44,SR45,SR46,SR47,SR48,SR49
0.032,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.420631182289213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,600.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857395925597875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,700.0,0.0,0.0,0.0,8.435259384226065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001687051876845213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,900.0,0.0,0.0,7.889546351084812e-05,7.889546351084812e-05,0.0,0.0,7.889546351084812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889546351084812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,1000.0,0.0,0.0,0.0,7.594167679222357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594167679222357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,1200.0,0.0,0.0,0.0001438021282714984,0.0,0.0,0.0,7.19010641357492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001438021282714984,0.0,0.0,0.0,7.19010641357492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.005253940455341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70870790285791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,100.0,0.0,0.0,0.0005979669124975084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039864460833167234,0.0,0.0,0.0,0.00039864460833167234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,150.0,0.0,0.0,0.000316105579263474,0.000158052789631737,0.0,0.0,0.000158052789631737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158052789631737
0.047,200.0,0.0,0.0,0.0001411631846414455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001411631846414455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001411631846414455
0.047,250.0,0.0,0.0,0.000380565774451351,0.0,0.0,0.0,0.00012685525815045033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000380565774451351,0.0,0.0,0.0,0.00025371051630090067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,300.0,0.0,0.0,0.00023424689622862497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011712344811431249,0.00011712344811431249,0.0,0.0,0.00023424689622862497,0.00011712344811431249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011712344811431249
0.047,350.0,0.0,0.0,0.0,0.00021767522855898998,0.0,0.0,0.0,0.00010883761427949499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010883761427949499,0.0,0.00021767522855898998,0.00010883761427949499,0.0,0.0,0.00010883761427949499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010883761427949499
0.047,400.0,0.0,0.0,0.0003091190108191654,0.00010303967027305513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010303967027305513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,450.0,0.0,0.0,0.00019749185346104473,9.874592673052236e-05,0.0,0.0,0.0,9.874592673052236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.874592673052236e-05,9.874592673052236e-05,0.0,0.0,9.874592673052236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,500.0,0.0,0.0,0.0,0.0002820078962210942,0.0,0.0,0.0,9.400263207369807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002820078962210942,0.0002820078962210942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,600.0,0.0,0.0,0.0002657218777679362,0.0002657218777679362,0.0,0.0,0.0001771479185119575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001771479185119575,0.0,0.0,0.0,0.000354295837023915,0.0001771479185119575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,700.0,0.0,0.0,0.0001687051876845213,0.00025305778152678193,0.0,0.0,0.0,8.435259384226065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025305778152678193,0.0003374103753690426,0.0,0.0,8.435259384226065e-05,8.435259384226065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,800.0,0.0,0.0,8.147303242626691e-05,0.00016294606485253382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024441909727880074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,900.0,0.0,0.0,0.00015779092702169624,0.00023668639053254438,0.0,0.0,0.00015779092702169624,7.889546351084812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889546351084812e-05,0.00015779092702169624,0.0,0.0,7.889546351084812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1000.0,0.0,0.0,0.0,0.00015188335358444713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015188335358444713,0.0,0.0,0.0,7.594167679222357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1200.0,0.0,0.0,7.167431192660551e-05,0.00021502293577981653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028669724770642203,0.0,0.0,0.0,7.167431192660551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.005253940455341e-05,0.00014010507880910682,0.0,0.0,0.0,7.005253940455341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047,1500.0,0.0,0.0,0.0,0.0001341741580571582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002012612370857373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,100.0,0.0005979669124975084,0.0,0.00019932230416583617,0.0,0.00019932230416583617,0.0,0.00019932230416583617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007972892166633447,0.0,0.0,0.0,0.00039864460833167234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019932230416583617
0.07,150.0,0.0,0.0,0.001106369527422159,0.000316105579263474,0.0,0.0,0.000474158368895211,0.000158052789631737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158052789631737,0.0,0.0,0.0,0.000158052789631737,0.000158052789631737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158052789631737
0.07,200.0,0.0,0.0,0.0005662514156285391,0.00014156285390713478,0.0,0.0,0.00014156285390713478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008493771234428086,0.00014156285390713478,0.0,0.0,0.0004246885617214043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,250.0,0.00012685525815045033,0.0,0.0005074210326018013,0.00025371051630090067,0.00012685525815045033,0.0,0.00012685525815045033,0.0,0.0,0.0,0.0,0.00012685525815045033,0.0,0.0,0.0,0.0,0.0,0.0,0.000761131548902702,0.0,0.0,0.0,0.000380565774451351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,300.0,0.0,0.0,0.00035137034434293746,0.00023424689622862497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011712344811431249,0.0,0.0009369875849144999,0.00023424689622862497,0.00011712344811431249,0.0,0.00035137034434293746,0.00023424689622862497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005856172405715624
0.07,350.0,0.0,0.0,0.000544010445000544,0.0006528125340006528,0.0,0.0,0.0001088020890001088,0.0002176041780002176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004352083560004352,0.0004352083560004352,0.0,0.0,0.0003264062670003264,0.0001088020890001088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,400.0,0.0,0.0,0.0007212776919113859,0.0005151983513652757,0.0,0.0,0.00010303967027305513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010303967027305513,0.0,0.0006182380216383308,0.00010303967027305513,0.00010303967027305513,0.0,0.0003091190108191654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003091190108191654
0.07,450.0,0.0,0.0,0.0005924755603831342,0.0006912214871136566,0.0,0.0,0.00019749185346104473,9.874592673052236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004937296336526119,0.0002962377801915671,0.0,0.0,0.00019749185346104473,0.00019749185346104473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,500.0,0.0,0.0,0.0002826189354686764,0.0007536504945831371,0.0,0.0,0.00018841262364578426,0.0,0.0,0.0,0.0,9.420631182289213e-05,0.0,0.0,0.0,0.0,9.420631182289213e-05,0.0,0.0004710315591144607,0.0005652378709373528,0.0,0.0,0.0002826189354686764,0.00018841262364578426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018841262364578426
0.07,600.0,8.857395925597875e-05,0.0,0.0002657218777679362,0.0007971656333038087,8.857395925597875e-05,0.0,0.0001771479185119575,8.857395925597875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004428697962798937,0.000354295837023915,0.0,0.0,0.000354295837023915,0.0002657218777679362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857395925597875e-05
0.07,700.0,0.0,0.0,0.0005018400802944129,0.00117096018735363,0.0,0.0,0.0,0.00033456005352960856,0.0,0.0,0.0,8.364001338240214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00016728002676480428,0.0004182000669120107,0.0,0.0,0.0,0.00025092004014720643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,800.0,0.0,0.0,0.00040736516213133454,0.0006517842594101353,0.0,0.0,8.147303242626691e-05,8.147303242626691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024441909727880074,0.0006517842594101353,0.0,0.0,0.00016294606485253382,0.00032589212970506764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,900.0,0.0,0.0,0.00015779092702169624,0.00047337278106508875,0.0,0.0,7.889546351084812e-05,0.00015779092702169624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015779092702169624,0.0003944773175542406,0.0,0.0,0.00023668639053254438,0.0003944773175542406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889546351084812e-05
0.07,1000.0,0.0,0.0,0.0,0.0007594167679222357,0.0,0.0,0.0,7.594167679222357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002278250303766707,0.00030376670716889426,0.0,0.0,7.594167679222357e-05,0.0002278250303766707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1200.0,0.0,0.0,0.00021570319240724764,0.0001438021282714984,0.0,0.0,7.19010641357492e-05,7.19010641357492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004314063848144953,0.0,0.0,0.0,0.0001438021282714984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1300.0,0.0,0.0,0.0,0.00028021015761821365,0.0,0.0,0.0,7.005253940455341e-05,0.0,0.0,0.0,7.005253940455341e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.005253940455341e-05,0.0006304728546409807,0.0,0.0,0.0,0.0003502626970227671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,1500.0,0.0,0.0,0.0,0.0003354353951428955,0.0,0.0,0.0,6.70870790285791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004025224741714746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,100.0,0.0005979669124975084,0.0,0.001195933824995017,0.00019932230416583617,0.00019932230416583617,0.0,0.00039864460833167234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019932230416583617,0.0,0.0005979669124975084,0.0,0.0,0.0,0.0007972892166633447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000996611520829181
0.102,150.0,0.0004771751232702402,0.0,0.0019087004930809608,0.0003181167488468268,0.0,0.0,0.0004771751232702402,0.0001590583744234134,0.0,0.0,0.0,0.0001590583744234134,0.0,0.0,0.0,0.0001590583744234134,0.0003181167488468268,0.0,0.0003181167488468268,0.0,0.0001590583744234134,0.0,0.0001590583744234134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009543502465404804
0.102,200.0,0.0,0.0,0.0015527950310559005,0.0009881422924901185,0.0,0.0,0.000564652738565782,0.000282326369282891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042348955392433656,0.0,0.001129305477131564,0.0001411631846414455,0.0,0.0,0.000282326369282891,0.0001411631846414455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282326369282891
0.102,250.0,0.00025371051630090067,0.0,0.0010148420652036027,0.0008879868070531524,0.00012685525815045033,0.0,0.00012685525815045033,0.00025371051630090067,0.0,0.0,0.0,0.00012685525815045033,0.0,0.0,0.0,0.0,0.0,0.0,0.0013954078396549536,0.00025371051630090067,0.0,0.0,0.000761131548902702,0.00025371051630090067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006342762907522517
0.102,300.0,0.00023424689622862497,0.0,0.0007027406886858749,0.0011712344811431249,0.0,0.0,0.0,0.00011712344811431249,0.0,0.0,0.00023424689622862497,0.0,0.0,0.0,0.00011712344811431249,0.0,0.00011712344811431249,0.00011712344811431249,0.0016397282736003748,0.0008198641368001874,0.00011712344811431249,0.0,0.0008198641368001874,0.0005856172405715624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010541110330288123
0.102,350.0,0.00010883761427949499,0.0,0.0014148889856334349,0.0015237265999129299,0.0,0.0,0.00010883761427949499,0.00021767522855898998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043535045711797995,0.0,0.00065302568567697,0.00108837614279495,0.00021767522855898998,0.0,0.00021767522855898998,0.000544188071397475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000544188071397475
0.102,400.0,0.0002067397146991937,0.00010336985734959685,0.00196402728964234,0.0018606574322927434,0.0,0.0,0.0003101095720487906,0.0002067397146991937,0.0,0.0,0.0,0.00010336985734959685,0.0,0.0,0.0,0.0,0.0002067397146991937,0.0,0.000723589001447178,0.0008269588587967748,0.0,0.0,0.0005168492867479843,0.0003101095720487906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006202191440975812
0.102,450.0,9.784735812133073e-05,0.0,0.0007827788649706458,0.0011741682974559687,9.784735812133073e-05,0.0,0.00019569471624266145,0.00029354207436399217,0.0,0.0,9.784735812133073e-05,0.0,0.0,0.0,9.784735812133073e-05,0.0,9.784735812133073e-05,9.784735812133073e-05,0.0012720156555772995,0.0004892367906066536,9.784735812133073e-05,0.0,0.0005870841487279843,0.0003913894324853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007827788649706458
0.102,500.0,0.0,9.400263207369807e-05,0.0011280315848843769,0.0022560631697687537,0.0,0.0,0.00037601052829479227,0.00037601052829479227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.400263207369807e-05,9.400263207369807e-05,0.0006580184245158864,0.0007520210565895845,0.0,9.400263207369807e-05,0.00037601052829479227,0.0002820078962210942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037601052829479227
0.102,600.0,8.857395925597875e-05,0.0,0.0009743135518157661,0.00283436669619132,0.0001771479185119575,0.0,0.0002657218777679362,0.0005314437555358724,0.0,0.0,0.0,8.857395925597875e-05,0.0,0.0,0.0,8.857395925597875e-05,8.857395925597875e-05,0.0,0.0008857395925597874,0.0008857395925597874,8.857395925597875e-05,0.0,0.0006200177147918512,0.00070859167404783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857395925597875e-05
0.102,700.0,0.0,0.0,0.0008364001338240214,0.00234192037470726,0.0,0.0,0.00025092004014720643,0.000585480093676815,0.0,0.0,0.0,0.00016728002676480428,0.0,0.0,0.0,8.364001338240214e-05,8.364001338240214e-05,0.00016728002676480428,0.00033456005352960856,0.0010873201739712277,0.00016728002676480428,8.364001338240214e-05,0.0,0.0007527601204416192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,800.0,0.0,8.126777732629012e-05,0.0005688744412840308,0.0026818366517675743,8.126777732629012e-05,0.0,8.126777732629012e-05,0.0007314099959366111,0.0,0.0,0.0,0.00024380333197887038,0.0,0.0,0.0,0.00016253555465258024,0.0,0.0,0.00048760666395774075,0.0016253555465258025,0.0,0.0,8.126777732629012e-05,0.0004063388866314506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016253555465258024
0.102,900.0,0.00015779092702169624,0.0,0.0005522682445759368,0.0021301775147928993,7.889546351084812e-05,0.0,0.00015779092702169624,0.0008678500986193294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889546351084812e-05,0.0,0.0,0.0005522682445759368,0.0013412228796844182,0.0,0.0,0.0003944773175542406,0.0010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015779092702169624
